Task all data
-----------------------------
task_1474677180476_0124_r_000012 [u'REDUCE', 1474713316, 1474713433]
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
83
82
79
75
71
70
70
70
70
70
70
69
66
65
63
60
57
55
54
54
54
54
54
54
50
48
46
44
40
39
38
38
38
38
38
37
33
31
29
25
24
23
22
22
22
21
21
19
17
14
12
11
7
7
6
5
5
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
0
Total Maps:  100
Total Reduces:  88
